source,target,interaction,weight
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.swing.NullableSpinner.NullableSpinnerNumberModel,depends,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.swing.ProportionalLayout,constructs,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.swing.ResourceAction,constructs,2
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.swing.ScaledImageComponent,accepts,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.swing.ScaledImageComponent,constructs,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.swing.ScaledImageComponent,depends,11
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.swing.ScaledImageComponent,holds,3
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.swing.SwingTools,depends,8
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.tools.OperatingSystem,depends,6
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.tools.TemporaryURLContent,constructs,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.tools.TemporaryURLContent,depends,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,accepts,3
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,depends,29
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,holds,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.viewcontroller.ContentManager,accepts,2
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.viewcontroller.ContentManager,depends,2
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,com.eteks.sweethome3d.viewcontroller.View,specializes,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.OriginImagePreviewComponent,com.eteks.sweethome3d.model.BackgroundImage,depends,2
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.OriginImagePreviewComponent,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,depends,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.OriginImagePreviewComponent,com.eteks.sweethome3d.swing.ScaledImageComponent,depends,13
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.OriginImagePreviewComponent,com.eteks.sweethome3d.swing.ScaledImageComponent,specializes,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.OriginImagePreviewComponent,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,accepts,3
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.OriginImagePreviewComponent,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,depends,9
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.OriginImagePreviewComponent,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,holds,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.ScaleImagePreviewComponent,com.eteks.sweethome3d.swing.ScaledImageComponent,specializes,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.ScaleImagePreviewComponent,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,accepts,3
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.ScaleImagePreviewComponent,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,holds,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.ScaleImagePreviewComponent.ActionType,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel,depends,1
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.ScaleImagePreviewComponent.ActionType,com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.ScaleImagePreviewComponent,depends,2
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.ScaleImagePreviewComponent.ActionType,com.eteks.sweethome3d.swing.ScaledImageComponent,depends,14
com.eteks.sweethome3d.swing.BackgroundImageWizardStepsPanel.ScaleImagePreviewComponent.ActionType,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,depends,6
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.model.LengthUnit,depends,3
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.model.UserPreferences,accepts,4
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.model.UserPreferences,depends,10
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.ColorButton,constructs,1
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.ColorButton,depends,4
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.ColorButton,holds,1
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.NullableCheckBox,constructs,1
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.NullableCheckBox,depends,6
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.NullableCheckBox,holds,1
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.NullableSpinner,constructs,2
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.NullableSpinner.NullableSpinnerLengthModel,constructs,2
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.NullableSpinner.NullableSpinnerLengthModel,depends,7
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.NullableSpinner.NullableSpinnerNumberModel,depends,4
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.swing.SwingTools,depends,7
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.tools.OperatingSystem,depends,3
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController,accepts,3
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController,depends,42
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.viewcontroller.TextureChoiceController,depends,2
com.eteks.sweethome3d.swing.BaseboardChoiceComponent,com.eteks.sweethome3d.viewcontroller.View,specializes,1
com.eteks.sweethome3d.swing.CatalogItemToolTip,com.eteks.sweethome3d.model.CatalogItem,accepts,1
com.eteks.sweethome3d.swing.CatalogItemToolTip,com.eteks.sweethome3d.model.CatalogItem,holds,1
com.eteks.sweethome3d.swing.CatalogItemToolTip,com.eteks.sweethome3d.model.UserPreferences,accepts,2
com.eteks.sweethome3d.swing.CatalogItemToolTip,com.eteks.sweethome3d.model.UserPreferences,holds,1
com.eteks.sweethome3d.swing.CatalogItemToolTip,com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,accepts,1
com.eteks.sweethome3d.swing.CatalogItemToolTip,com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,holds,1
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.model.CatalogItem,depends,7
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,depends,8
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.model.CatalogTexture,depends,2
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.model.Content,depends,1
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.model.FurnitureCategory,depends,2
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.model.LengthUnit,depends,1
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.model.UserPreferences,depends,5
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.swing.CatalogItemToolTip,depends,1
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.swing.SwingTools,depends,1
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.tools.OperatingSystem,depends,3
com.eteks.sweethome3d.swing.CatalogItemToolTip.DisplayedInformation,com.eteks.sweethome3d.tools.URLContent,depends,1
com.eteks.sweethome3d.swing.ColorButton,com.eteks.sweethome3d.model.UserPreferences,accepts,2
com.eteks.sweethome3d.swing.ColorButton,com.eteks.sweethome3d.model.UserPreferences,depends,4
com.eteks.sweethome3d.swing.ColorButton,com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,constructs,1
com.eteks.sweethome3d.swing.ColorButton,com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,depends,1
com.eteks.sweethome3d.swing.ColorButton,com.eteks.sweethome3d.swing.ColorButton.RecentColorsPanel,constructs,1
com.eteks.sweethome3d.swing.ColorButton,com.eteks.sweethome3d.swing.SwingTools,depends,2
com.eteks.sweethome3d.swing.ColorButton.ColorChart,com.eteks.sweethome3d.swing.SwingTools,depends,2
com.eteks.sweethome3d.swing.ColorButton.GrayColorChart,com.eteks.sweethome3d.swing.SwingTools,depends,2
com.eteks.sweethome3d.swing.ColorButton.PaletteComboBox,com.eteks.sweethome3d.swing.ColorButton.ColorCode,depends,3
com.eteks.sweethome3d.swing.ColorButton.PaletteComboBox,com.eteks.sweethome3d.swing.ColorButton.ColorCode,returns,1
com.eteks.sweethome3d.swing.ColorButton.PaletteComboBox,com.eteks.sweethome3d.swing.SwingTools,depends,1
com.eteks.sweethome3d.swing.ColorButton.PaletteComboBox,com.eteks.sweethome3d.tools.OperatingSystem,depends,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.model.UserPreferences,accepts,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.model.UserPreferences,depends,5
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.model.UserPreferences,holds,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.ColorChart,constructs,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.ColorChart,depends,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.ColorChart,holds,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.ColorCode,depends,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.GrayColorChart,constructs,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.GrayColorChart,depends,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.GrayColorChart,holds,1
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.PaletteComboBox,constructs,2
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.PaletteComboBox,depends,2
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.ColorButton.PaletteComboBox,holds,2
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.swing.SwingTools,depends,5
com.eteks.sweethome3d.swing.ColorButton.PalettesColorChooserPanel,com.eteks.sweethome3d.tools.OperatingSystem,depends,6
com.eteks.sweethome3d.swing.ColorButton.RecentColorsPanel,com.eteks.sweethome3d.model.UserPreferences,accepts,2
com.eteks.sweethome3d.swing.ColorButton.RecentColorsPanel,com.eteks.sweethome3d.model.UserPreferences,depends,2
com.eteks.sweethome3d.swing.ColorButton.RecentColorsPanel,com.eteks.sweethome3d.swing.SwingTools,depends,3
com.eteks.sweethome3d.swing.ColorButton.RecentColorsPanel,com.eteks.sweethome3d.tools.OperatingSystem,depends,4
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.model.LengthUnit,depends,4
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.model.UserPreferences,accepts,4
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.model.UserPreferences,depends,15
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.swing.AutoCommitSpinner,constructs,3
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.swing.AutoCommitSpinner.SpinnerModuloNumberModel,constructs,1
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.swing.NullableSpinner,constructs,3
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.swing.NullableSpinner.NullableSpinnerLengthModel,constructs,3
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.swing.NullableSpinner.NullableSpinnerLengthModel,depends,9
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.swing.SwingTools,depends,13
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.tools.OperatingSystem,depends,5
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.viewcontroller.CompassController,accepts,2
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.viewcontroller.CompassController,depends,42
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.viewcontroller.CompassController,holds,1
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.viewcontroller.DialogView,specializes,1
com.eteks.sweethome3d.swing.CompassPanel,com.eteks.sweethome3d.viewcontroller.View,accepts,1
com.eteks.sweethome3d.swing.ControllerAction,com.eteks.sweethome3d.model.UserPreferences,accepts,2
com.eteks.sweethome3d.swing.ControllerAction,com.eteks.sweethome3d.swing.ResourceAction,specializes,1
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.model.Content,returns,1
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.model.RecorderException,constructs,1
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.model.UserPreferences,accepts,1
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.model.UserPreferences,depends,18
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.model.UserPreferences,holds,1
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser,constructs,1
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.tools.OperatingSystem,depends,9
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.tools.URLContent,constructs,1
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.viewcontroller.ContentManager,specializes,1
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.viewcontroller.ContentManager.ContentType,accepts,12
com.eteks.sweethome3d.swing.FileContentManager,com.eteks.sweethome3d.viewcontroller.View,accepts,5
com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser,com.eteks.sweethome3d.model.UserPreferences,accepts,1
com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser,com.eteks.sweethome3d.model.UserPreferences,depends,1
com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser,com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser.DirectoryNode,constructs,1
com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser,com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser.DirectoryNode,depends,11
com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser,com.eteks.sweethome3d.swing.SwingTools,depends,1
com.eteks.sweethome3d.swing.FileContentManager.DirectoryChooser,com.eteks.sweethome3d.tools.OperatingSystem,depends,5
com.eteks.sweethome3d.swing.FontNameComboBox,com.eteks.sweethome3d.model.UserPreferences,accepts,1
com.eteks.sweethome3d.swing.FontNameComboBox,com.eteks.sweethome3d.model.UserPreferences,depends,2
com.eteks.sweethome3d.swing.FontNameComboBox,com.eteks.sweethome3d.model.UserPreferences,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.model.FurnitureCatalog,accepts,4
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.model.FurnitureCatalog,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.model.FurnitureCategory,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.model.UserPreferences,accepts,3
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.model.UserPreferences,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.swing.CatalogItemToolTip,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.swing.CatalogItemToolTip,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.CatalogCellRenderer,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,depends,3
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.swing.SwingTools,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.tools.OperatingSystem,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,accepts,5
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,com.eteks.sweethome3d.viewcontroller.View,specializes,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.CatalogCellRenderer,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,depends,4
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.CatalogCellRenderer,com.eteks.sweethome3d.model.Content,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.CatalogCellRenderer,com.eteks.sweethome3d.swing.IconManager,depends,4
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.CatalogCellRenderer,com.eteks.sweethome3d.swing.SwingTools,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,com.eteks.sweethome3d.model.FurnitureCatalog,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,com.eteks.sweethome3d.model.FurnitureCatalog,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,com.eteks.sweethome3d.model.FurnitureCatalog,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,com.eteks.sweethome3d.model.FurnitureCategory,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,com.eteks.sweethome3d.model.FurnitureCategory,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,com.eteks.sweethome3d.model.FurnitureCategory,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel.FurnitureCatalogListener,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel.FurnitureCatalogListener,com.eteks.sweethome3d.model.CollectionEvent,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel.FurnitureCatalogListener,com.eteks.sweethome3d.model.CollectionListener,specializes,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel.FurnitureCatalogListener,com.eteks.sweethome3d.model.FurnitureCatalog,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel.FurnitureCatalogListener,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel.FurnitureCatalogListener,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.FurnitureCatalogListModel,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.model.CollectionEvent,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.model.CollectionEvent,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.model.CollectionListener,specializes,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.model.FurnitureCatalog,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.model.UserPreferences,depends,3
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.swing.FurnitureCatalogListPanel,depends,3
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.swing.SwingTools,depends,6
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.tools.OperatingSystem,depends,5
com.eteks.sweethome3d.swing.FurnitureCatalogListPanel.PreferencesChangeListener,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,depends,6
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.model.PieceOfFurniture,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.swing.HomeTransferableList,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.swing.IconManager,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.swing.VisualTransferHandler,specializes,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.ContentManager,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.ContentManager,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.ContentManager,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.FurnitureController,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.FurnitureController,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogTransferHandler,com.eteks.sweethome3d.viewcontroller.FurnitureController,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.model.FurnitureCatalog,accepts,5
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.model.UserPreferences,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.model.UserPreferences,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.swing.CatalogItemToolTip,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.swing.CatalogItemToolTip,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.swing.CatalogItemToolTip,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogCellRenderer,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogTreeModel,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.swing.SwingTools,depends,4
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,accepts,5
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,depends,6
com.eteks.sweethome3d.swing.FurnitureCatalogTree,com.eteks.sweethome3d.viewcontroller.View,specializes,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogCellRenderer,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,depends,4
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogCellRenderer,com.eteks.sweethome3d.model.Content,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogCellRenderer,com.eteks.sweethome3d.model.FurnitureCategory,depends,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogCellRenderer,com.eteks.sweethome3d.swing.IconManager,depends,2
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogTreeModel,com.eteks.sweethome3d.model.FurnitureCatalog,accepts,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogTreeModel,com.eteks.sweethome3d.model.FurnitureCatalog,depends,4
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogTreeModel,com.eteks.sweethome3d.model.FurnitureCatalog,holds,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogTreeModel,com.eteks.sweethome3d.model.FurnitureCategory,depends,3
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogTreeModel,com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogTreeModel.CatalogFurnitureListener,constructs,1
com.eteks.sweethome3d.swing.FurnitureCatalogTree.CatalogTreeModel.CatalogFurnitureListener,com.eteks.sweethome3d.model.CatalogPieceOfFurniture,depends,8
